Type,X,Y,Timestamp
start,730.857177734375,404.2857666015625,1732861574064
move,730.2858276367188,403.1429138183594,1732861574105
move,732.0001220703125,406.00006103515625,1732861574156
move,740.0001220703125,412.8572082519531,1732861574173
move,751.4285888671875,422.0000305175781,1732861574189
move,768.0001220703125,430.57147216796875,1732861574206
move,788.0001220703125,438.57147216796875,1732861574222
move,810.2858276367188,445.4285888671875,1732861574239
move,834.857177734375,451.71429443359375,1732861574256
move,858.857177734375,456.2857971191406,1732861574272
move,885.7144165039062,461.4285888671875,1732861574289
move,913.7144165039062,467.1429138183594,1732861574306
move,929.1428833007812,469.4285888671875,1732861574322
move,960.0001220703125,472.8572082519531,1732861574339
move,991.4285888671875,476.8572082519531,1732861574356
move,1021.7144165039062,480.2857971191406,1732861574373
move,1054.857177734375,486.0000305175781,1732861574389
move,1086.285888671875,493.4285888671875,1732861574406
move,1116.5716552734375,502.57147216796875,1732861574423
move,1144.5716552734375,512.857177734375,1732861574439
move,1172,524.857177734375,1732861574456
move,1196.5716552734375,536.857177734375,1732861574472
move,1220.5716552734375,550.5714721679688,1732861574489
move,1241.71435546875,564.2858276367188,1732861574506
move,1262.2857666015625,578.5714721679688,1732861574523
move,1278.2857666015625,592.857177734375,1732861574539
move,1293.71435546875,607.7142944335938,1732861574556
move,1307.4285888671875,622.571533203125,1732861574572
move,1318.857177734375,636.2858276367188,1732861574589
move,1327.4285888671875,649.4285888671875,1732861574606
move,1334.2857666015625,661.4285888671875,1732861574622
move,1340.5716552734375,673.4285888671875,1732861574639
move,1346.2857666015625,685.4285888671875,1732861574656
move,1352,696.2858276367188,1732861574672
move,1357.71435546875,706.0001220703125,1732861574689
move,1362.857177734375,715.1428833007812,1732861574706
move,1368.000244140625,722.0001220703125,1732861574722
move,1372.5716552734375,727.7142944335938,1732861574739
move,1377.14306640625,733.4285888671875,1732861574756
move,1381.14306640625,737.4285888671875,1732861574772
move,1385.14306640625,740.857177734375,1732861574789
move,1388.5716552734375,743.7142944335938,1732861574806
move,1392.000244140625,746.0001220703125,1732861574822
move,1394.857177734375,748.2858276367188,1732861574839
move,1398.2857666015625,749.4285888671875,1732861574856
move,1400.000244140625,750.571533203125,1732861574872
move,1401.71435546875,751.1428833007812,1732861574889
move,1402.857177734375,751.1428833007812,1732861574906
move,1404.000244140625,751.1428833007812,1732861574922
move,1405.14306640625,751.1428833007812,1732861574939
move,1406.2857666015625,750.571533203125,1732861574956
move,1406.857177734375,750.571533203125,1732861574973
move,1408.000244140625,750.571533203125,1732861574989
move,1409.14306640625,750.0001220703125,1732861575006
move,1409.71435546875,750.0001220703125,1732861575022
move,1410.857177734375,750.0001220703125,1732861575039
move,1411.4285888671875,750.0001220703125,1732861575056
move,1412.000244140625,750.0001220703125,1732861575072
move,1413.14306640625,750.571533203125,1732861575089
move,1413.71435546875,751.1428833007812,1732861575106
move,1414.2857666015625,751.1428833007812,1732861575122
move,1414.857177734375,751.7142944335938,1732861575139
move,1415.4285888671875,752.2858276367188,1732861575156
move,1416.5716552734375,752.857177734375,1732861575172
move,1416.5716552734375,753.4285888671875,1732861575189
move,1417.14306640625,754.571533203125,1732861575206
move,1417.14306640625,755.1428833007812,1732861575223
move,1417.14306640625,755.7142944335938,1732861575239
move,1417.14306640625,756.2858276367188,1732861575256
move,1417.14306640625,756.857177734375,1732861575273
move,1416.5716552734375,758.0001220703125,1732861575306
move,1416.000244140625,758.571533203125,1732861575323
move,1416.000244140625,759.7142944335938,1732861575339
move,1415.4285888671875,760.2858276367188,1732861575356
move,1415.4285888671875,760.857177734375,1732861575372
move,1415.4285888671875,761.4285888671875,1732861575389
move,1413.71435546875,763.7142944335938,1732861575406
move,1411.4285888671875,765.4285888671875,1732861575423
end,1411.4285888671875,765.4285888671875,1732861575424

End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
1411.4285888671875,765.4285888671875,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1361
