Type,X,Y,Timestamp
start,722.857177734375,391.71429443359375,1732861583260
move,722.857177734375,390.00006103515625,1732861583267
move,724.0001220703125,388.2857666015625,1732861583276
move,724.571533203125,386.5714416503906,1732861583290
move,728.0001220703125,382.5714416503906,1732861583307
move,734.2858276367188,380.2857666015625,1732861583323
move,741.1428833007812,379.1429138183594,1732861583340
move,749.7142944335938,379.1429138183594,1732861583357
move,761.7142944335938,380.8572082519531,1732861583373
move,776.571533203125,383.1429138183594,1732861583390
move,793.1428833007812,386.5714416503906,1732861583407
move,812.0001220703125,390.00006103515625,1732861583423
move,832.0001220703125,393.4285888671875,1732861583440
move,853.1428833007812,397.4285888671875,1732861583457
move,876.0001220703125,402.00006103515625,1732861583473
move,900.0001220703125,408.8572082519531,1732861583490
move,924.571533203125,415.71429443359375,1732861583507
move,949.1428833007812,424.2857971191406,1732861583523
move,974.2858276367188,432.8572082519531,1732861583540
move,998.857177734375,443.1429138183594,1732861583557
move,1022.857177734375,453.4285888671875,1732861583573
move,1049.71435546875,465.4285888671875,1732861583590
move,1076,477.4285888671875,1732861583607
move,1101.71435546875,490.57147216796875,1732861583623
move,1126.857177734375,504.2857971191406,1732861583640
move,1148.5716552734375,517.4285888671875,1732861583657
move,1171.4285888671875,531.1429443359375,1732861583673
move,1193.14306640625,545.4285888671875,1732861583690
move,1214.2857666015625,559.1429443359375,1732861583707
move,1235.4285888671875,572.857177734375,1732861583723
move,1256.5716552734375,586.571533203125,1732861583740
move,1274.857177734375,599.1428833007812,1732861583757
move,1293.71435546875,612.857177734375,1732861583773
move,1312,627.1428833007812,1732861583790
move,1328.5716552734375,639.7142944335938,1732861583807
move,1344,653.4285888671875,1732861583823
move,1358.857177734375,666.571533203125,1732861583840
move,1372.5716552734375,679.7142944335938,1732861583857
move,1384.5716552734375,691.7142944335938,1732861583873
move,1396.000244140625,703.7142944335938,1732861583890
move,1404.000244140625,714.0001220703125,1732861583907
move,1411.4285888671875,724.857177734375,1732861583923
move,1417.71435546875,733.4285888671875,1732861583940
move,1422.2857666015625,742.0001220703125,1732861583957
move,1425.71435546875,748.857177734375,1732861583974
move,1428.000244140625,754.0001220703125,1732861583990
move,1429.14306640625,758.0001220703125,1732861584007
move,1429.14306640625,760.857177734375,1732861584023
move,1429.14306640625,763.7142944335938,1732861584040
move,1428.5716552734375,766.571533203125,1732861584057
move,1428.000244140625,769.4285888671875,1732861584073
move,1427.4285888671875,771.7142944335938,1732861584090
move,1426.2857666015625,774.0001220703125,1732861584107
move,1425.71435546875,776.2858276367188,1732861584123
move,1425.14306640625,777.4285888671875,1732861584140
move,1424.5716552734375,779.1428833007812,1732861584157
move,1424.000244140625,779.7142944335938,1732861584173
move,1423.4285888671875,780.857177734375,1732861584190
move,1423.4285888671875,781.4285888671875,1732861584223
move,1422.857177734375,782.0001220703125,1732861584240
move,1422.2857666015625,782.571533203125,1732861584273
move,1421.71435546875,783.1428833007812,1732861584323
move,1421.14306640625,783.1428833007812,1732861584390
move,1420.5716552734375,783.1428833007812,1732861584457
move,1419.4285888671875,782.571533203125,1732861584526
move,1418.857177734375,782.571533203125,1732861584540
move,1418.2857666015625,782.0001220703125,1732861584557
move,1417.14306640625,781.4285888671875,1732861584574
move,1416.5716552734375,780.857177734375,1732861584590
move,1414.857177734375,779.7142944335938,1732861584607
move,1411.4285888671875,779.1428833007812,1732861584620
end,1411.4285888671875,779.1428833007812,1732861584620

End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
1411.4285888671875,779.1428833007812,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1614
