subject,target_location,delay,trial,End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
sub5,midTopRight,100,22,1061.71435546875,223.71429443359375,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,1252
sub5,midBottomLeft,150,14,399.4285888671875,562.5714721679688,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,1543
sub5,cornerTopRight,0,63,1411.4285888671875,39.71429443359375,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,1314
sub5,cornerTopLeft,100,64,38.28572082519531,30.571434020996094,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,2049
sub5,cornerTopRight,150,32,1406.2857666015625,41.42857360839844,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,1714
sub5,midBottomLeft,250,79,394.2857666015625,563.7142944335938,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,2279
sub5,cornerTopLeft,0,45,45.14286422729492,47.14286804199219,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,1260
sub5,cornerTopRight,200,60,1414.857177734375,20.857147216796875,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,1523
sub5,midBottomRight,200,54,1062.285888671875,578,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1298
sub5,cornerTopLeft,100,40,45.71428680419922,51.714298248291016,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,1254
sub5,cornerTopLeft,250,37,39.42857360839844,38,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,2001
sub5,cornerBottomLeft,200,0,37.71428680419922,766.0001220703125,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,1966
sub5,cornerBottomLeft,100,58,33.71428680419922,763.7142944335938,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,1751
sub5,midTopLeft,100,16,398.2857666015625,215.71429443359375,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,1300
sub5,midBottomLeft,50,59,388.00006103515625,567.7142944335938,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,959
sub5,midBottomRight,250,67,1062.285888671875,569.4285888671875,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,2433
sub5,midTopRight,250,61,1065.71435546875,216.28573608398438,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,1692
sub5,midTopRight,150,26,1068.5716552734375,222.00001525878906,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,1616
sub5,cornerBottomLeft,150,44,38.85714340209961,766.0001220703125,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,1408
sub5,cornerTopRight,200,66,1409.71435546875,30.000009536743164,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,2479
sub5,cornerTopLeft,100,46,40.57143020629883,34.0000114440918,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,1399
sub5,midTopLeft,50,5,397.71429443359375,227.1428985595703,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,828
sub5,midBottomLeft,250,73,392.00006103515625,566.5714721679688,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,2055
sub5,midBottomRight,100,28,1062.285888671875,584.857177734375,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1487
sub5,midTopRight,100,4,1074.857177734375,221.42860412597656,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,1198
sub5,midBottomLeft,0,27,399.4285888671875,573.4285888671875,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,1427
sub5,midBottomRight,200,78,1061.71435546875,593.4285888671875,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1366
sub5,midBottomRight,50,53,1069.71435546875,579.7142944335938,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1005
sub5,cornerBottomRight,0,69,1413.71435546875,761.4285888671875,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1891
sub5,midTopLeft,200,24,394.2857666015625,215.71429443359375,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,1521
sub5,midTopLeft,200,30,401.71429443359375,216.85714721679688,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,1597
sub5,midTopRight,50,23,1065.1429443359375,217.42860412597656,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,973
sub5,midBottomRight,200,36,1060.5716552734375,578,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1526
sub5,cornerTopLeft,200,6,44.00000762939453,18.00000762939453,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,1347
sub5,cornerBottomLeft,50,41,50.85715103149414,751.1428833007812,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,1381
sub5,cornerTopRight,150,62,1415.4285888671875,32.857147216796875,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,1881
sub5,midTopRight,50,35,1053.71435546875,223.71429443359375,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,934
sub5,cornerBottomRight,50,47,1409.71435546875,764.2858276367188,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1359
sub5,cornerTopLeft,200,72,40.00000762939453,27.714296340942383,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,2084
sub5,midTopRight,0,21,1060.5716552734375,232.85714721679688,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,1295
sub5,cornerTopRight,100,52,1418.857177734375,34.0000114440918,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,1408
sub5,midTopLeft,150,50,392.5714416503906,223.71429443359375,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,1000
sub5,midBottomLeft,200,18,356.5714416503906,575.1429443359375,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,1433
sub5,midTopRight,100,70,1064.5716552734375,211.1428985595703,1062.0179452896118,222.25001621246338,727.7142953872681,398.57144260406494,2098
sub5,midBottomRight,100,76,1061.1429443359375,575.1429443359375,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1105
sub5,cornerBottomRight,250,49,1404.5716552734375,766.0001220703125,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1848
sub5,midBottomRight,0,15,1063.4285888671875,573.4285888671875,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1292
sub5,midBottomLeft,50,17,392.00006103515625,573.4285888671875,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,1175
sub5,midTopLeft,0,9,392.5714416503906,226.5714569091797,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,1152
sub5,midBottomLeft,150,68,390.2857666015625,566.5714721679688,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,1865
sub5,midTopLeft,150,56,392.5714416503906,218.00001525878906,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,1215
sub5,cornerBottomRight,0,51,1411.4285888671875,765.4285888671875,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1361
sub5,cornerBottomLeft,150,8,33.71428680419922,758.0001220703125,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,1671
