Type,X,Y,Timestamp
start,736.0001220703125,461.1429138183594,1732850541305
move,735.4285888671875,461.71429443359375,1732850541422
move,736.571533203125,462.2857666015625,1732850541432
move,739.4285888671875,464.00006103515625,1732850541449
move,745.7142944335938,467.4285888671875,1732850541465
move,754.2858276367188,472.00006103515625,1732850541482
move,768.0001220703125,477.71429443359375,1732850541499
move,785.7142944335938,485.71429443359375,1732850541515
move,804.571533203125,494.2857666015625,1732850541532
move,824.0001220703125,502.8572082519531,1732850541549
move,845.1428833007812,512.5714721679688,1732850541565
move,866.857177734375,523.4285888671875,1732850541582
move,890.857177734375,537.1429443359375,1732850541599
move,915.4285888671876,551.4285888671875,1732850541615
move,940.571533203125,566.2858276367188,1732850541632
move,966.2858276367188,581.1429443359375,1732850541649
move,990.857177734375,595.4285888671875,1732850541666
move,1014.2858276367188,609.7142944335938,1732850541682
move,1036.0,624.0,1732850541699
move,1057.71435546875,638.857177734375,1732850541716
move,1077.71435546875,653.1428833007812,1732850541732
move,1096.0,668.0,1732850541749
move,1113.1429443359375,681.1428833007812,1732850541766
move,1129.71435546875,693.7142944335938,1732850541782
move,1145.1429443359375,705.1428833007812,1732850541799
move,1159.4285888671875,716.0001220703125,1732850541816
move,1172.5716552734375,726.2858276367188,1732850541832
move,1184.5716552734375,735.4285888671875,1732850541849
move,1197.14306640625,744.571533203125,1732850541866
move,1209.14306640625,752.0001220703125,1732850541882
move,1220.5716552734375,758.857177734375,1732850541899
move,1232.0,764.571533203125,1732850541916
move,1241.14306640625,769.7142944335938,1732850541932
move,1252.0,775.4285888671875,1732850541949
move,1256.5716552734375,778.2858276367188,1732850541966
move,1270.857177734375,786.857177734375,1732850541983
move,1278.857177734375,792.0001220703125,1732850541999
move,1288.0,796.571533203125,1732850542016
move,1292.5716552734375,799.4285888671875,1732850542032
move,1301.14306640625,804.571533203125,1732850542049
move,1309.14306640625,809.7142944335938,1732850542066
move,1316.0,814.857177734375,1732850542082
move,1321.71435546875,819.4285888671875,1732850542099
move,1326.857177734375,823.4285888671875,1732850542116
move,1332.5716552734375,827.4285888671875,1732850542132
move,1339.4285888671875,831.4285888671875,1732850542149
move,1345.71435546875,836.571533203125,1732850542166
move,1352.0,840.571533203125,1732850542182
move,1357.71435546875,844.571533203125,1732850542199
move,1362.857177734375,847.4285888671875,1732850542216
move,1367.4285888671875,850.857177734375,1732850542232
move,1373.14306640625,854.2858276367188,1732850542249
move,1378.857177734375,858.2858276367188,1732850542266
move,1383.4285888671875,861.7142944335938,1732850542282
move,1386.857177734375,864.0001220703125,1732850542299
move,1389.71435546875,865.7142944335938,1732850542316
move,1392.5716552734375,867.4285888671875,1732850542332
move,1394.857177734375,869.1428833007812,1732850542349
move,1398.2857666015625,871.4285888671875,1732850542366
move,1401.14306640625,873.1428833007812,1732850542382
move,1404.5716552734375,874.857177734375,1732850542399
move,1407.4285888671875,876.0001220703125,1732850542416
move,1409.14306640625,877.1428833007812,1732850542432
move,1410.857177734375,877.7144165039062,1732850542449
move,1412.5716552734375,878.2858276367188,1732850542466
move,1413.71435546875,878.857177734375,1732850542482
move,1414.857177734375,879.4285888671875,1732850542499
move,1416.5716552734375,880.0001220703125,1732850542516
move,1417.71435546875,880.571533203125,1732850542532
move,1418.2857666015625,881.1428833007812,1732850542549
move,1419.4285888671875,881.7144165039062,1732850542566
move,1420.000244140625,881.7144165039062,1732850542599
move,1420.5716552734375,882.2858276367188,1732850542616
move,1421.14306640625,882.2858276367188,1732850542632
move,1421.71435546875,882.857177734375,1732850542666
move,1422.2857666015625,882.857177734375,1732850542682
move,1422.857177734375,883.4285888671875,1732850542699
move,1423.4285888671875,884.0001220703125,1732850542749
move,1424.000244140625,884.0001220703125,1732850542782
move,1424.000244140625,884.571533203125,1732850542832
end,1424.000244140625,884.571533203125,1732850542848
