Type,X,Y,Timestamp
start,730.2858276367188,395.71429443359375,1732858269922
move,731.4285888671875,395.1429138183594,1732858269954
move,732.0001220703125,395.1429138183594,1732858269962
move,733.7142944335938,394.5714416503906,1732858269978
move,738.857177734375,395.71429443359375,1732858269995
move,749.1428833007812,400.2857666015625,1732858270011
move,768.571533203125,412.2857666015625,1732858270028
move,794.2858276367188,428.8572082519531,1732858270045
move,825.7142944335938,448.2857971191406,1732858270061
move,859.4285888671875,468.2857971191406,1732858270078
move,894.2858276367188,490.0000305175781,1732858270095
move,933.1428833007812,512.857177734375,1732858270111
move,973.1428833007812,539.1429443359375,1732858270128
move,1012.571533203125,564.857177734375,1732858270145
move,1052.5716552734375,593.4285888671875,1732858270161
move,1097.1429443359375,624.857177734375,1732858270178
move,1130.857177734375,646.0001220703125,1732858270195
move,1160.5716552734375,661.4285888671875,1732858270211
move,1188.5716552734375,673.4285888671875,1732858270228
move,1212.0,683.7142944335938,1732858270245
move,1232.0,692.2858276367188,1732858270261
move,1251.4285888671875,700.857177734375,1732858270278
move,1268.0,706.571533203125,1732858270295
move,1283.4285888671875,711.7142944335938,1732858270311
move,1298.2857666015625,715.7142944335938,1732858270328
move,1313.71435546875,719.7142944335938,1732858270345
move,1326.857177734375,722.571533203125,1732858270361
move,1339.4285888671875,726.571533203125,1732858270378
move,1350.857177734375,730.571533203125,1732858270395
move,1361.14306640625,735.7142944335938,1732858270411
move,1370.2857666015625,741.4285888671875,1732858270428
move,1380.000244140625,747.1428833007812,1732858270445
move,1388.5716552734375,752.2858276367188,1732858270461
move,1397.71435546875,759.1428833007812,1732858270478
move,1405.14306640625,764.857177734375,1732858270495
move,1411.4285888671875,770.0001220703125,1732858270511
move,1417.14306640625,773.4285888671875,1732858270528
move,1420.000244140625,774.571533203125,1732858270545
move,1422.857177734375,775.7142944335938,1732858270561
move,1424.5716552734375,776.2858276367188,1732858270578
move,1425.71435546875,776.857177734375,1732858270595
move,1426.2857666015625,776.857177734375,1732858270611
move,1426.857177734375,776.857177734375,1732858270628
end,1426.857177734375,776.857177734375,1732858270684
