Type,X,Y,Timestamp
start,728.0001220703125,457.1429138183594,1733031060798
move,731.4285888671875,460.5714416503906,1733031060863
move,739.4285888671875,465.71429443359375,1733031060879
move,748.571533203125,472.00006103515625,1733031060896
move,753.1428833007812,474.8572082519531,1733031060910
move,764.571533203125,481.1429138183594,1733031060924
move,776.0001220703125,488.5714416503906,1733031060941
move,789.7142944335938,496.00006103515625,1733031060958
move,805.1428833007812,504.5714416503906,1733031060975
move,821.1428833007812,514.2858276367188,1733031060992
move,836.571533203125,523.4285888671875,1733031061008
move,852.0001220703125,533.1429443359375,1733031061025
move,867.4285888671875,541.7142944335938,1733031061042
move,892.571533203125,556.5714721679688,1733031061066
move,901.1428833007812,560.5714721679688,1733031061074
move,919.4285888671876,570.857177734375,1733031061092
move,928.0001220703124,575.4285888671875,1733031061108
move,953.1428833007812,588.571533203125,1733031061125
move,969.1428833007812,595.4285888671875,1733031061142
move,983.4285888671876,602.2858276367188,1733031061159
move,996.0001220703124,609.7142944335938,1733031061175
move,1008.0001220703124,616.571533203125,1733031061191
move,1018.2858276367188,623.4285888671875,1733031061208
move,1028.5716552734375,629.7142944335938,1733031061225
move,1036.5716552734375,634.857177734375,1733031061241
move,1045.1429443359375,640.0,1733031061258
move,1051.4285888671875,644.0,1733031061275
move,1056.0,648.0,1733031061291
move,1057.71435546875,649.1428833007812,1733031061308
move,1063.4285888671875,653.7142944335938,1733031061325
move,1064.5716552734375,654.857177734375,1733031061341
move,1066.857177734375,656.571533203125,1733031061358
move,1068.5716552734375,658.2858276367188,1733031061375
move,1068.5716552734375,658.857177734375,1733031061392
move,1069.1429443359375,659.4285888671875,1733031061408
move,1069.1429443359375,660.0,1733031061425
move,1069.1429443359375,660.571533203125,1733031061441
move,1069.1429443359375,661.1428833007812,1733031061475
move,1069.1429443359375,661.7142944335938,1733031061492
move,1069.1429443359375,662.2858276367188,1733031061508
move,1069.1429443359375,662.857177734375,1733031061524
move,1069.1429443359375,664.0,1733031061558
move,1069.71435546875,664.571533203125,1733031061575
move,1069.71435546875,665.1428833007812,1733031061592
move,1070.285888671875,665.7142944335938,1733031061608
move,1070.857177734375,666.857177734375,1733031061625
move,1070.857177734375,667.4285888671875,1733031061642
move,1071.4285888671875,668.0,1733031061658
move,1072.0,668.571533203125,1733031061675
move,1073.1429443359375,669.1428833007812,1733031061692
move,1073.71435546875,669.7142944335938,1733031061709
move,1074.857177734375,670.2858276367188,1733031061725
move,1076.0,670.857177734375,1733031061742
move,1077.1429443359375,670.857177734375,1733031061759
move,1078.857177734375,671.4285888671875,1733031061789
end,1078.857177734375,671.4285888671875,1733031061810
