Type,X,Y,Timestamp
start,726.857177734375,466.2857666015625,1732850442556
move,726.2858276367188,465.1429138183594,1732850442605
move,726.857177734375,464.5714416503906,1732850442629
move,728.0001220703125,463.4285888671875,1732850442647
move,729.1428833007812,462.2857666015625,1732850442655
move,736.0001220703125,458.2857666015625,1732850442672
move,750.857177734375,448.5714416503906,1732850442689
move,774.2858276367188,433.71429443359375,1732850442705
move,801.1428833007812,416.5714416503906,1732850442722
move,824.571533203125,401.71429443359375,1732850442739
move,835.4285888671875,394.2857666015625,1732850442756
move,860.571533203125,378.2857666015625,1732850442772
move,888.571533203125,360.00006103515625,1732850442789
move,929.1428833007812,333.71429443359375,1732850442806
move,942.857177734375,324.5714416503906,1732850442822
move,984.0001220703124,298.2857666015625,1732850442839
move,996.0001220703124,290.8571472167969,1732850442856
move,1017.7144165039062,277.71429443359375,1732850442872
move,1037.71435546875,265.1429138183594,1732850442889
move,1061.71435546875,250.2857208251953,1732850442906
move,1085.1429443359375,236.00003051757812,1732850442922
move,1105.1429443359375,222.85714721679688,1732850442939
move,1124.5716552734375,211.42857360839844,1732850442956
move,1144.0,200.00003051757812,1732850442972
move,1162.857177734375,188.00003051757812,1732850442989
move,1179.4285888671875,178.85714721679688,1732850443006
move,1197.14306640625,168.5714569091797,1732850443022
move,1214.2857666015625,159.42857360839844,1732850443039
move,1233.14306640625,149.14288330078125,1732850443056
move,1250.857177734375,140.0,1732850443072
move,1268.0,131.42857360839844,1732850443089
move,1283.4285888671875,124.00001525878906,1732850443106
move,1296.0,118.28572845458984,1732850443122
move,1306.857177734375,112.57144165039062,1732850443139
move,1317.14306640625,107.42857360839844,1732850443156
move,1329.14306640625,100.00001525878906,1732850443172
move,1342.2857666015625,92.00001525878906,1732850443189
move,1353.14306640625,86.28572845458984,1732850443206
move,1359.4285888671875,82.28572845458984,1732850443222
move,1365.71435546875,78.28572845458984,1732850443239
move,1372.000244140625,74.85714721679688,1732850443256
move,1377.14306640625,72.0,1732850443272
move,1382.2857666015625,68.5714340209961,1732850443289
move,1386.2857666015625,65.14286804199219,1732850443306
move,1390.2857666015625,61.71428680419922,1732850443322
move,1393.14306640625,58.85715103149414,1732850443339
move,1394.857177734375,56.57143020629883,1732850443356
move,1396.5716552734375,54.28572082519531,1732850443372
move,1398.857177734375,52.00000762939453,1732850443389
move,1402.2857666015625,49.14286422729492,1732850443406
move,1406.2857666015625,46.28572082519531,1732850443422
move,1409.71435546875,44.57143020629883,1732850443439
move,1412.000244140625,42.85714340209961,1732850443456
move,1414.2857666015625,41.14286422729492,1732850443472
move,1415.4285888671875,39.42857360839844,1732850443489
move,1416.5716552734375,38.28572082519531,1732850443506
move,1417.14306640625,37.71428680419922,1732850443522
move,1417.71435546875,37.14286422729492,1732850443539
end,1417.71435546875,37.14286422729492,1732850443546
