subject,target_location,delay,trial,End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
sub4,midBottomRight,250,33,1058.285888671875,581.4285888671875,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1196
sub4,cornerBottomRight,50,58,1422.2857666015625,770.0001220703125,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1095
sub4,midBottomLeft,150,72,385.1429138183594,574.5714721679688,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,867
sub4,midBottomLeft,250,21,389.1429138183594,583.1429443359375,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,1092
sub4,cornerTopRight,150,42,1422.2857666015625,35.14286422729492,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,1405
sub4,midBottomLeft,250,9,390.8571472167969,587.1428833007812,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,1401
sub4,cornerBottomLeft,250,69,45.14286422729492,762.571533203125,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,1332
sub4,midBottomRight,150,66,1068,575.7142944335938,1062.0179452896118,574.8928842544556,727.7142953872681,398.57144260406494,1048
sub4,midTopLeft,150,48,385.1429138183594,223.1428985595703,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,969
sub4,cornerBottomLeft,50,64,40.57143020629883,762.571533203125,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,877
sub4,cornerBottomRight,0,71,1415.4285888671875,756.2858276367188,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,933
sub4,cornerTopLeft,150,36,36,25.42857551574707,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,1454
sub4,midBottomLeft,150,60,394.2857666015625,575.7142944335938,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,991
sub4,midBottomLeft,50,34,400.00006103515625,570.5714721679688,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,791
sub4,cornerTopRight,150,78,1426.2857666015625,23.14286231994629,1411.3215341567993,30.937501907348633,727.7142953872681,398.57144260406494,1380
sub4,cornerBottomRight,100,20,1406.857177734375,780.2858276367188,1411.3215341567993,766.2053842544556,727.7142953872681,398.57144260406494,1228
sub4,cornerBottomLeft,250,57,45.14286422729492,760.857177734375,44.107144355773926,766.2053842544556,727.7142953872681,398.57144260406494,1400
sub4,midTopLeft,50,76,401.1429138183594,228.85714721679688,393.4107370376587,222.25001621246338,727.7142953872681,398.57144260406494,580
sub4,cornerTopLeft,0,41,46.85714340209961,30.000009536743164,44.107144355773926,30.937501907348633,727.7142953872681,398.57144260406494,1048
