Type,X,Y,Timestamp
start,730.857177734375,458.8572082519531,1732850485163
move,730.857177734375,457.71429443359375,1732850485238
move,731.4285888671875,457.71429443359375,1732850485246
move,732.0001220703125,457.1429138183594,1732850485263
move,733.7142944335938,456.00006103515625,1732850485276
move,739.4285888671875,453.1429138183594,1732850485293
move,747.4285888671875,448.00006103515625,1732850485310
move,758.2858276367188,441.71429443359375,1732850485326
move,774.2858276367188,431.4285888671875,1732850485343
move,794.857177734375,417.71429443359375,1732850485360
move,818.857177734375,402.2857666015625,1732850485377
move,841.1428833007812,387.4285888671875,1732850485393
move,862.2858276367188,374.2857666015625,1732850485410
move,884.0001220703125,360.00006103515625,1732850485426
move,905.1428833007812,346.2857666015625,1732850485443
move,924.571533203125,332.5714416503906,1732850485460
move,944.0001220703124,319.4285888671875,1732850485477
move,962.857177734375,306.8571472167969,1732850485493
move,980.571533203125,296.0,1732850485510
move,997.1428833007812,285.71429443359375,1732850485527
move,1010.857177734375,277.1429138183594,1732850485543
move,1021.7144165039062,270.2857360839844,1732850485560
move,1031.4285888671875,264.57147216796875,1732850485576
move,1039.4285888671875,260.57147216796875,1732850485593
move,1045.71435546875,257.1429138183594,1732850485610
move,1050.857177734375,254.85714721679688,1732850485627
move,1054.857177734375,253.14288330078125,1732850485643
move,1058.285888671875,252.00003051757812,1732850485660
move,1060.0,251.42860412597656,1732850485677
move,1061.71435546875,250.2857208251953,1732850485693
move,1062.857177734375,249.71429443359375,1732850485710
move,1064.5716552734375,249.14288330078125,1732850485727
move,1065.71435546875,249.14288330078125,1732850485743
move,1066.857177734375,248.5714569091797,1732850485760
move,1067.4285888671875,248.5714569091797,1732850485777
move,1068.0,248.5714569091797,1732850485793
move,1068.5716552734375,248.5714569091797,1732850485810
move,1069.1429443359375,248.5714569091797,1732850485844
move,1069.1429443359375,249.14288330078125,1732850485860
move,1069.71435546875,249.14288330078125,1732850485877
move,1069.71435546875,249.71429443359375,1732850485893
move,1069.71435546875,250.2857208251953,1732850485943
move,1070.285888671875,250.2857208251953,1732850485993
move,1070.285888671875,250.85714721679688,1732850486010
move,1070.285888671875,251.42860412597656,1732850486033
move,1070.857177734375,252.00003051757812,1732850486044
end,1070.857177734375,252.00003051757812,1732850486054
