Type,X,Y,Timestamp
start,735.4285888671875,456.00006103515625,1733031071544
move,733.7142944335938,457.1429138183594,1733031071579
move,733.1428833007812,458.2857666015625,1733031071592
move,729.7142944335938,461.71429443359375,1733031071608
move,722.857177734375,466.8572082519531,1733031071625
move,716.0001220703125,472.5714416503906,1733031071642
move,708.0001220703125,478.2857666015625,1733031071658
move,696.571533203125,485.1429138183594,1733031071675
move,684.0001220703125,493.1429138183594,1733031071692
move,670.2858276367188,500.5714416503906,1733031071709
move,654.857177734375,510.2857666015625,1733031071726
move,638.2858276367188,519.4285888671875,1733031071743
move,621.7142944335938,529.7142944335938,1733031071760
move,604.571533203125,539.4285888671875,1733031071776
move,588.571533203125,549.1429443359375,1733031071793
move,572.5714721679688,557.7142944335938,1733031071810
move,558.2858276367188,566.2858276367188,1733031071826
move,543.4285888671875,576.0,1733031071843
move,528.5714721679688,585.1428833007812,1733031071859
move,513.7142944335938,594.2858276367188,1733031071876
move,505.71429443359375,598.857177734375,1733031071893
move,493.1429138183594,606.2858276367188,1733031071909
move,481.1429138183594,613.1428833007812,1733031071926
move,470.8572082519531,618.857177734375,1733031071942
move,461.1429138183594,625.1428833007812,1733031071959
move,452.00006103515625,630.857177734375,1733031071977
move,444.00006103515625,636.0,1733031071993
move,436.00006103515625,640.0,1733031072010
move,430.2857666015625,642.857177734375,1733031072026
move,425.1429138183594,645.7142944335938,1733031072044
move,420.5714416503906,648.571533203125,1733031072060
move,417.1429138183594,650.857177734375,1733031072076
move,413.71429443359375,653.1428833007812,1733031072092
move,411.4285888671875,655.4285888671875,1733031072109
move,406.8571472167969,657.7142944335938,1733031072126
move,405.71429443359375,658.857177734375,1733031072142
move,403.4285888671875,660.0,1733031072160
move,400.5714416503906,661.1428833007812,1733031072176
move,398.8571472167969,661.7142944335938,1733031072193
move,397.1429138183594,662.2858276367188,1733031072209
move,396.00006103515625,662.2858276367188,1733031072223
end,396.00006103515625,662.2858276367188,1733031072224
