subject,target_location,delay,trial,End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
sub2,midTopLeft,50,66,393.264892578125,224.49703470865884,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,1025
sub2,cornerTopRight,100,67,1411.6323343912761,37.75298023223877,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,2028
sub2,cornerTopLeft,0,68,46.910715103149414,31.46727657318115,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,816
sub2,cornerBottomRight,150,69,1411.1370951334636,801.8662109375,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1194
sub2,midBottomRight,250,70,1071.6875406901042,608.2649536132812,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,1043
sub2,midTopRight,200,71,1060.2590738932292,240.49703470865884,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,1057
sub2,midBottomLeft,50,72,389.264892578125,605.9791870117188,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,975
sub2,midBottomRight,100,73,1057.9731852213542,595.1220092773438,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,891
sub2,midBottomRight,0,74,1070.5448404947917,606.5505981445312,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,757
sub2,cornerBottomRight,150,75,1409.4226175944011,797.8662109375,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1050
sub2,cornerBottomLeft,250,76,46.53928651809692,796.1519165039062,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1211
sub2,midTopLeft,200,77,416.6935119628906,222.78278605143228,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,683
sub2,midBottomRight,50,78,1073.9731852213542,605.9791870117188,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,668
sub2,midTopRight,100,79,1053.9731852213542,239.35418192545572,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,663
sub3,cornerBottomLeft,100,0,23.68214693069458,803.5803833007812,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1154
sub3,cornerTopRight,150,1,1411.6323343912761,26.324408531188965,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1279
sub3,midTopRight,50,2,1061.9731852213542,225.06849161783853,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,689
sub3,cornerTopRight,200,3,1413.9178568522136,36.610127449035645,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1997
sub3,cornerTopLeft,0,4,51.48214530944824,32.61012935638428,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1010
sub3,cornerBottomLeft,250,5,30.539286518096922,814.4376220703125,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1544
sub3,cornerTopRight,100,6,1405.9178568522136,35.46727466583252,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1068
sub3,cornerBottomRight,150,7,1423.7083841959636,804.7232666015625,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1250
sub3,midTopLeft,50,8,396.1220397949219,225.06849161783853,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,934
sub3,midBottomRight,200,9,1063.6875406901042,611.1220092773438,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,1302
sub3,cornerTopLeft,0,10,52.053579330444336,32.61012935638428,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,932
sub3,cornerBottomRight,250,11,1419.1370951334636,807.5803833007812,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1389
sub3,cornerTopLeft,100,12,56.053579330444336,34.895833015441895,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1163
sub3,midTopLeft,150,13,380.1220397949219,226.78278605143228,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,993
sub3,midBottomRight,50,14,1061.4017740885417,604.8363037109375,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,1101
sub3,midTopRight,200,15,1064.2590738932292,226.21134440104166,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,1084
sub3,cornerBottomLeft,0,16,33.96786012649536,791.5803833007812,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1016
sub3,cornerTopLeft,250,17,46.33929252624512,40.610127449035645,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1430
sub3,cornerTopRight,100,18,1424.7750345865886,26.89584255218506,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,962
sub3,cornerBottomRight,150,19,1420.8512064615886,808.7232666015625,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1204
sub3,cornerBottomRight,50,20,1418.5656840006511,807.5803833007812,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,979
sub3,midTopLeft,200,21,396.1220397949219,238.21134440104166,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,960
sub3,cornerTopRight,0,22,1409.9178568522136,40.03870105743408,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,873
sub3,midBottomRight,250,23,1057.9731852213542,604.8363037109375,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,1001
sub3,midBottomRight,100,24,1057.9731852213542,600.8363037109375,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,930
sub3,cornerTopLeft,150,25,30.33928871154785,25.752982139587402,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1492
sub3,midTopLeft,50,26,399.55059814453125,239.35418192545572,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,903
sub3,midBottomLeft,200,27,390.4077453613281,598.5505981445312,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,1239
sub3,cornerBottomRight,0,28,1409.4226175944011,800.1519165039062,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1140
sub3,cornerBottomLeft,250,29,50.539294147491454,793.294677734375,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1796
sub3,cornerBottomLeft,100,30,40.25357332229614,805.8662109375,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1340
sub3,midBottomLeft,150,31,383.55059814453125,600.8363037109375,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,1163
sub3,midBottomLeft,50,32,400.6935119628906,603.1220092773438,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,896
sub3,cornerTopRight,200,33,1413.3464457194011,33.75298023223877,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1748
sub3,cornerBottomRight,0,34,1405.4226175944011,802.4376220703125,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1195
sub3,cornerBottomRight,250,35,1414.5656840006511,801.8662109375,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,2267
sub3,midTopLeft,100,36,393.83636474609375,235.35418192545572,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,1431
sub3,cornerTopLeft,150,37,29.767858505249023,25.18155574798584,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1667
sub3,midTopRight,50,38,1068.2590738932292,221.06849161783853,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,910
sub3,midTopRight,200,39,792.8303629557292,469.06847635904944,1063.991130510966,231.80953566233316,789.1428842544556,456.2857370376587,172
sub3,midBottomLeft,0,40,402.9792175292969,593.9791870117188,394.10418796539307,602.0952768325806,789.1428842544556,456.2857370376587,1840
sub3,midTopLeft,250,41,725.2649841308594,399.3541819254557,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,1509
sub3,midBottomLeft,100,42,407.55059814453125,591.6934814453125,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,1052
sub3,cornerBottomRight,150,43,1414.5656840006511,807.5803833007812,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1466
sub3,cornerBottomRight,50,44,1416.2797953287761,801.8662109375,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1482
sub3,cornerBottomLeft,200,45,41.39642992019653,808.1519165039062,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1830
sub3,midTopLeft,0,46,396.1220397949219,230.21134440104166,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,1253
sub3,midTopRight,250,47,1060.2590738932292,235.92562357584637,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,1542
sub3,cornerBottomRight,100,48,1413.4226175944011,799.5803833007812,1413.3155628840127,802.2321786880493,727.7142953872681,394.57144260406494,1535
sub3,cornerTopRight,150,49,1417.9178568522136,24.038695335388184,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1519
sub3,midTopLeft,50,50,398.9792175292969,230.21134440104166,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,1345
sub3,midTopRight,200,51,1060.8303629557292,225.06849161783853,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,1278
sub3,midBottomRight,0,52,1063.6875406901042,606.5505981445312,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,866
sub3,cornerBottomLeft,250,53,59.68214693069458,797.8662109375,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1619
sub3,cornerBottomLeft,100,54,46.53928651809692,796.1519165039062,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1699
sub3,cornerTopLeft,150,55,39.48214530944824,36.03870105743408,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1486
sub3,midBottomRight,50,56,1068.8303629557292,604.2649536132812,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,966
sub3,cornerBottomLeft,200,57,47.11071672439575,807.5803833007812,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1592
sub3,midTopRight,0,58,1056.2590738932292,239.35418192545572,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,814
sub3,cornerTopLeft,250,59,43.48214530944824,29.752982139587402,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1584
sub3,cornerTopLeft,100,60,36.62500190734863,26.324408531188965,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1401
sub3,midTopRight,150,61,1063.1161295572917,228.49703470865884,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,1461
sub3,midTopRight,50,62,1063.6875406901042,238.78278605143228,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,1078
sub3,midBottomLeft,200,63,381.83636474609375,604.2649536132812,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,1158
sub3,cornerBottomLeft,0,64,48.25357332229614,805.8662109375,43.78928747177124,802.2321786880493,727.7142953872681,394.57144260406494,1276
sub3,midTopLeft,250,65,402.4077453613281,228.49703470865884,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,1344
sub3,midBottomLeft,100,66,393.83636474609375,601.9791870117188,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,1026
