subject,0_corner,0_mid,50_corner,50_mid,100_corner,100_mid,150_corner,150_mid,200_corner,200_mid,250_corner,250_mid
sub1,12.970586791621038,5.417663443418671,7.4848411715625,5.247671766393139,8.20431526370114,10.318365719143554,6.150366025967417,7.204805059299711,12.099808938534823,8.905479115289257,4.515448045991604,9.711454045387987
sub2,10.744241123523734,10.134214479147671,11.387609587221933,6.771878668258489,5.241893821318138,11.339336448588575,6.533348765419309,8.999570971788861,7.093900346980952,9.46895093408913,8.614249432372183,7.070916999489245
sub3,8.15879983881093,6.876262625984659,6.274727005479742,6.825453781823709,9.60370808471464,8.189193982892208,11.522921590761747,7.244577877964204,5.742834979353141,51.273074329428155,8.769252980361125,78.91464518497223
sub4,8.188243155303113,5.977720288709912,7.535033622469281,9.292301464803757,11.914498852318047,6.51484151967343,13.79105651262184,4.4685284515261525,8.289680058483848,4.482148159351843,4.666266152962682,10.080476258575104
sub5,9.01095198772743,5.660932117086064,5.805234567055982,6.799657562342074,13.407035343681025,8.44414781837305,10.962450088226673,7.035922865756116,9.110540773094446,11.326196562790503,85.5377895289107,17.40067241696191
sub6,6.313303273586896,9.238030621712277,9.812229172391708,6.973725645354728,5.689309393568271,9.322510232753473,15.942301868816457,13.114533114772753,17.48497941153884,14.06640039838151,19.35490966049757,17.438354877002
