Type,X,Y,Timestamp
start,733.1428833007812,394.5714416503906,1732860197888
move,734.857177734375,394.5714416503906,1732860197937
move,737.1428833007812,395.1429138183594,1732860197945
move,740.0001220703125,396.2857666015625,1732860197956
move,749.7142944335938,398.5714416503906,1732860197972
move,762.2858276367188,402.00006103515625,1732860197989
move,777.7142944335938,404.8572082519531,1732860198006
move,793.7142944335938,408.2857666015625,1732860198022
move,808.571533203125,411.1429138183594,1732860198039
move,824.571533203125,412.8572082519531,1732860198056
move,840.571533203125,415.1429138183594,1732860198072
move,857.7142944335938,418.0000305175781,1732860198089
move,874.857177734375,421.4285888671875,1732860198106
move,892.0001220703125,426.0000305175781,1732860198122
move,908.0001220703125,431.1429138183594,1732860198139
move,924.571533203125,436.8572082519531,1732860198156
move,940.0001220703125,442.57147216796875,1732860198172
move,954.2858276367188,449.4285888671875,1732860198189
move,968.571533203125,456.8572082519531,1732860198206
move,980.571533203125,464.8572082519531,1732860198223
move,991.4285888671875,472.8572082519531,1732860198239
move,1000.571533203125,480.8572082519531,1732860198256
move,1009.1428833007812,489.4285888671875,1732860198272
move,1016.0001220703125,497.4285888671875,1732860198289
move,1021.7144165039062,504.8572082519531,1732860198306
move,1026.857177734375,512.857177734375,1732860198323
move,1029.1429443359375,516.2858276367188,1732860198339
move,1033.1429443359375,523.1429443359375,1732860198356
move,1036,529.4285888671875,1732860198372
move,1038.285888671875,535.1429443359375,1732860198389
move,1039.4285888671875,540.857177734375,1732860198406
move,1040.5716552734375,545.4285888671875,1732860198423
move,1041.71435546875,550.5714721679688,1732860198439
move,1042.857177734375,554.5714721679688,1732860198456
move,1043.4285888671875,558,1732860198473
move,1045.1429443359375,560.857177734375,1732860198489
move,1047.4285888671875,564.2858276367188,1732860198506
move,1049.71435546875,566.5714721679688,1732860198523
move,1052,568.2858276367188,1732860198539
move,1053.1429443359375,569.4285888671875,1732860198556
move,1054.857177734375,570.5714721679688,1732860198573
move,1055.4285888671875,571.1429443359375,1732860198589
move,1055.4285888671875,571.7142944335938,1732860198606
move,1056,571.7142944335938,1732860198623
end,1056,571.7142944335938,1732860198638

End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
1056,571.7142944335938,1062.0179452896118,568.9732675552368,727.7142953872681,394.57144260406494,1001
