Type,X,Y,Timestamp
start,733.7142944335938,458.8572082519531,1732850524806
move,734.2858276367188,457.71429443359375,1732850524889
move,734.2858276367188,457.1429138183594,1732850524897
move,734.857177734375,456.5714416503906,1732850524914
move,737.1428833007812,454.2857666015625,1732850524930
move,741.1428833007812,450.2857666015625,1732850524947
move,746.857177734375,445.71429443359375,1732850524964
move,756.571533203125,438.8572082519531,1732850524981
move,770.857177734375,428.00006103515625,1732850524997
move,788.0001220703125,415.4285888671875,1732850525014
move,806.857177734375,401.71429443359375,1732850525030
move,826.2858276367188,388.5714416503906,1732850525047
move,844.571533203125,377.1429138183594,1732850525064
move,865.7142944335938,364.00006103515625,1732850525080
move,889.1428833007812,349.71429443359375,1732850525097
move,913.7144165039062,333.71429443359375,1732850525114
move,937.7144165039062,318.8571472167969,1732850525131
move,964.0001220703125,303.4285888671875,1732850525147
move,989.7144165039062,288.57147216796875,1732850525164
move,1012.571533203125,275.4285888671875,1732850525180
move,1034.857177734375,262.2857360839844,1732850525197
move,1057.71435546875,248.5714569091797,1732850525214
move,1078.285888671875,236.5714569091797,1732850525230
move,1098.857177734375,224.5714569091797,1732850525247
move,1116.5716552734375,213.14288330078125,1732850525264
move,1133.71435546875,202.2857208251953,1732850525281
move,1149.71435546875,192.00003051757812,1732850525297
move,1163.4285888671875,182.85714721679688,1732850525314
move,1174.857177734375,174.2857208251953,1732850525331
move,1186.2857666015625,166.2857208251953,1732850525347
move,1195.4285888671875,159.42857360839844,1732850525364
move,1206.857177734375,152,1732850525381
move,1216.5716552734375,145.1428680419922,1732850525397
move,1225.14306640625,140,1732850525414
move,1233.14306640625,135.42857360839844,1732850525431
move,1241.14306640625,130.28573608398438,1732850525447
move,1249.14306640625,126.28572845458984,1732850525464
move,1258.2857666015625,122.28572845458984,1732850525481
move,1269.14306640625,117.71430206298828,1732850525497
move,1281.14306640625,112.00001525878906,1732850525514
move,1294.2857666015625,105.71428680419922,1732850525531
move,1306.857177734375,100.00001525878906,1732850525547
move,1317.71435546875,94.85714721679688,1732850525564
move,1327.4285888671875,89.71428680419922,1732850525580
move,1335.4285888671875,85.71428680419922,1732850525597
move,1344.5716552734375,80.57144165039062,1732850525614
move,1354.2857666015625,76,1732850525630
move,1362.857177734375,70.85714721679688,1732850525647
move,1370.2857666015625,67.42857360839844,1732850525664
move,1375.4285888671875,64.5714340209961,1732850525681
move,1380.000244140625,62.28572082519531,1732850525697
move,1384.5716552734375,59.42857360839844,1732850525714
move,1389.14306640625,57.71428680419922,1732850525731
move,1393.14306640625,56.00000762939453,1732850525747
move,1398.857177734375,53.71428680419922,1732850525764
move,1404.000244140625,50.85714340209961,1732850525781
move,1408.5716552734375,49.14286422729492,1732850525797
move,1412.000244140625,47.42857360839844,1732850525814
move,1414.857177734375,46.28572082519531,1732850525831
move,1416.5716552734375,45.71428680419922,1732850525847
move,1418.2857666015625,44.00000762939453,1732850525864
move,1420.5716552734375,42.85714340209961,1732850525881
move,1422.2857666015625,42.28572082519531,1732850525897
move,1424.5716552734375,41.14286422729492,1732850525914
move,1426.857177734375,40,1732850525931
move,1428.000244140625,38.85714340209961,1732850525947
move,1429.14306640625,38.28572082519531,1732850525964
move,1429.71435546875,37.71428680419922,1732850525981
move,1430.2857666015625,37.71428680419922,1732850525997
move,1430.857177734375,37.14286422729492,1732850526014
move,1431.4285888671875,37.14286422729492,1732850526031
move,1432.000244140625,36.57143020629883,1732850526047
move,1432.5716552734375,36,1732850526081
move,1432.5716552734375,35.42857360839844,1732850526147
move,1432.5716552734375,34.85714340209961,1732850526187
move,1432.000244140625,34.85714340209961,1732850526230
end,1432.000244140625,34.85714340209961,1732850526257

End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
1432.000244140625,34.85714340209961,1419.1607675552368,33.30357265472412,731.7142953872681,457.71429538726807,1553
