Type,X,Y,Timestamp
start,732.0001220703125,459.4285888671875,1733030994938
move,733.7142944335938,457.1429138183594,1733030995052
move,736.571533203125,456.00006103515625,1733030995068
move,740.571533203125,453.71429443359375,1733030995085
move,745.1428833007812,451.4285888671875,1733030995102
move,749.7142944335938,448.5714416503906,1733030995118
move,754.857177734375,445.1429138183594,1733030995135
move,760.0001220703125,442.8572082519531,1733030995152
move,765.1428833007812,440.5714416503906,1733030995169
move,768.571533203125,438.8572082519531,1733030995185
move,772.571533203125,437.1429138183594,1733030995202
move,777.1428833007812,435.4285888671875,1733030995219
move,782.857177734375,432.5714416503906,1733030995235
move,787.4285888671875,430.2857666015625,1733030995251
move,791.4285888671875,428.00006103515625,1733030995268
move,794.857177734375,425.71429443359375,1733030995284
move,799.4285888671875,424.00006103515625,1733030995301
move,804.571533203125,421.71429443359375,1733030995318
move,809.7142944335938,419.4285888671875,1733030995335
move,816.571533203125,416.00006103515625,1733030995352
move,825.7142944335938,410.8571472167969,1733030995369
move,836.0001220703125,405.1429138183594,1733030995385
move,849.7142944335938,396.00006103515625,1733030995401
move,866.857177734375,385.1429138183594,1733030995419
move,885.7144165039062,373.1429138183594,1733030995435
move,906.857177734375,360.00006103515625,1733030995452
move,918.857177734375,353.1429138183594,1733030995468
move,942.2858276367188,339.4285888671875,1733030995485
move,980.0001220703125,317.1429138183594,1733030995501
move,993.7144165039062,308.5714416503906,1733030995518
move,1030.285888671875,287.4285888671875,1733030995534
move,1041.71435546875,280.57147216796875,1733030995552
move,1083.4285888671875,256.57147216796875,1733030995568
move,1113.1429443359375,239.42860412597656,1733030995584
move,1141.71435546875,222.2857208251953,1733030995601
move,1168,205.14288330078125,1733030995618
move,1181.71435546875,196.5714569091797,1733030995635
move,1207.4285888671875,180.5714569091797,1733030995651
move,1231.4285888671875,165.14288330078125,1733030995668
move,1254.857177734375,149.71429443359375,1733030995685
move,1275.4285888671875,136,1733030995702
move,1293.71435546875,123.42857360839844,1733030995718
move,1309.71435546875,112.57144165039062,1733030995735
move,1324,102.28572845458984,1733030995752
move,1334.857177734375,94.28572845458984,1733030995769
move,1345.71435546875,86.85714721679688,1733030995785
move,1354.857177734375,81.14286041259766,1733030995801
move,1362.857177734375,75.42857360839844,1733030995818
move,1374.2857666015625,68.5714340209961,1733030995835
move,1377.14306640625,66.85714721679688,1733030995851
move,1382.857177734375,63.42857360839844,1733030995869
move,1388.000244140625,60.00000762939453,1733030995885
move,1393.14306640625,57.14286422729492,1733030995902
move,1397.71435546875,54.28572082519531,1733030995918
move,1402.2857666015625,52.00000762939453,1733030995935
move,1406.857177734375,49.71428680419922,1733030995952
move,1411.4285888671875,47.42857360839844,1733030995968
move,1414.2857666015625,45.14286422729492,1733030995985
move,1416.5716552734375,43.42857360839844,1733030996002
move,1418.2857666015625,42.28572082519531,1733030996018
move,1418.857177734375,41.71428680419922,1733030996035
move,1420.000244140625,41.14286422729492,1733030996051
move,1420.5716552734375,40,1733030996068
move,1421.14306640625,40,1733030996085
move,1421.71435546875,39.42857360839844,1733030996102
move,1422.2857666015625,39.42857360839844,1733030996118
move,1422.857177734375,39.42857360839844,1733030996152
move,1423.4285888671875,39.42857360839844,1733030996168
move,1424.5716552734375,40,1733030996185
end,1424.5716552734375,40,1733030996190

End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
1424.5716552734375,40,1419.1607675552368,33.30357265472412,731.7142953872681,457.71429538726807,1253
