Type,X,Y,Timestamp
start,732.571533203125,397.4285888671875,1732860573501
move,732.0001220703125,396.2857666015625,1732860573551
move,731.4285888671875,396.2857666015625,1732860573567
move,729.7142944335938,396.2857666015625,1732860573576
move,726.2858276367188,397.4285888671875,1732860573588
move,713.7142944335938,400.2857666015625,1732860573605
move,697.1428833007812,403.1429138183594,1732860573621
move,678.857177734375,407.1429138183594,1732860573639
move,660.571533203125,411.1429138183594,1732860573655
move,641.7142944335938,416.2857666015625,1732860573671
move,621.7142944335938,423.1429138183594,1732860573688
move,601.1428833007812,430.57147216796875,1732860573705
move,578.2858276367188,439.1429138183594,1732860573721
move,557.1429443359375,448.2857971191406,1732860573738
move,536,458.57147216796875,1732860573755
move,517.1429443359375,468.2857971191406,1732860573771
move,499.4285888671875,477.4285888671875,1732860573788
move,482.8572082519531,485.4285888671875,1732860573805
move,466.8572082519531,493.4285888671875,1732860573821
move,452.00006103515625,502.57147216796875,1732860573838
move,440.00006103515625,510.0000305175781,1732860573855
move,430.8571472167969,516.2858276367188,1732860573871
move,423.4285888671875,522.5714721679688,1732860573888
move,418.2857666015625,527.7142944335938,1732860573905
move,414.2857666015625,532.2858276367188,1732860573921
move,410.2857666015625,536.857177734375,1732860573938
move,406.2857666015625,542,1732860573955
move,403.4285888671875,545.4285888671875,1732860573971
move,401.71429443359375,548.857177734375,1732860573988
move,400.00006103515625,551.7142944335938,1732860574005
move,399.4285888671875,554.5714721679688,1732860574022
move,398.8571472167969,557.4285888671875,1732860574038
move,398.8571472167969,559.7142944335938,1732860574055
move,398.8571472167969,561.4285888671875,1732860574071
move,398.8571472167969,562.5714721679688,1732860574088
move,398.8571472167969,563.7142944335938,1732860574105
move,398.8571472167969,564.2858276367188,1732860574121
move,398.8571472167969,564.857177734375,1732860574138
move,398.8571472167969,565.4285888671875,1732860574155
move,399.4285888671875,566,1732860574171
move,400.00006103515625,566.5714721679688,1732860574221
move,401.1429138183594,566.5714721679688,1732860574249
end,401.1429138183594,566.5714721679688,1732860574249

End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
401.1429138183594,566.5714721679688,393.4107370376587,574.8928842544556,727.7142953872681,398.57144260406494,804
