Type,X,Y,Timestamp
start,728.0001220703125,390.00006103515625,1732858354190
move,729.1428833007812,388.2857666015625,1732858354206
move,729.7142944335938,387.1429138183594,1732858354220
move,730.2858276367188,384.2857666015625,1732858354236
move,729.7142944335938,382.00006103515625,1732858354253
move,729.1428833007812,379.71429443359375,1732858354270
move,725.1428833007812,375.71429443359375,1732858354286
move,714.2858276367188,369.4285888671875,1732858354303
move,700.0001220703125,362.00006103515625,1732858354320
move,682.857177734375,353.4285888671875,1732858354336
move,662.2858276367188,343.1429138183594,1732858354353
move,637.1428833007812,331.1429138183594,1732858354370
move,612,318.5714416503906,1732858354386
move,586.857177734375,305.4285888671875,1732858354403
move,560.5714721679688,292.2857360839844,1732858354420
move,536,280.8571472167969,1732858354436
move,514.857177734375,271.1429138183594,1732858354453
move,497.1429138183594,263.1429138183594,1732858354470
move,481.71429443359375,257.4285888671875,1732858354486
move,467.4285888671875,252.85714721679688,1732858354503
move,458.2857666015625,248.85714721679688,1732858354520
move,447.4285888671875,244.85714721679688,1732858354536
move,439.4285888671875,241.42860412597656,1732858354553
move,432.5714416503906,238.00001525878906,1732858354570
move,425.1429138183594,234.5714569091797,1732858354586
move,420.00006103515625,231.71429443359375,1732858354603
move,417.1429138183594,229.42860412597656,1732858354620
move,413.71429443359375,227.71429443359375,1732858354636
move,410.2857666015625,225.42860412597656,1732858354653
move,407.4285888671875,224.28573608398438,1732858354670
move,405.71429443359375,223.1428985595703,1732858354686
move,404.5714416503906,222.5714569091797,1732858354703
move,402.8571472167969,221.42860412597656,1732858354720
move,401.71429443359375,220.28573608398438,1732858354736
move,400.00006103515625,219.1428985595703,1732858354753
move,399.4285888671875,218.00001525878906,1732858354770
move,398.2857666015625,217.42860412597656,1732858354786
move,397.71429443359375,216.85714721679688,1732858354803
move,401.71429443359375,219.71429443359375,1732858354870
end,401.71429443359375,219.71429443359375,1732858354879

End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
401.71429443359375,219.71429443359375,393.4107370376587,220.1696481704712,727.7142953872681,394.57144260406494,794
